year_month,month_of_release,passenger_type,direction,citizenship,visa,country_of_residence,estimate,standard_error,status,_id
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Visitor,Zimbabwe,1,0,Final,28438
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Afghanistan,2,0,Final,28439
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Africa and the Middle East,97,0,Final,28440
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Angola,1,0,Final,28441
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Argentina,19,0,Final,28442
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Asia,639,0,Final,28443
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Australia,93,0,Final,28444
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Austria,3,0,Final,28445
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Bahrain,1,0,Final,28446
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Bangladesh,3,0,Final,28447
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Belgium,4,0,Final,28448
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Brazil,8,0,Final,28449
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Bulgaria,1,0,Final,28450
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Cambodia,3,0,Final,28451
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Canada,28,0,Final,28452
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Chile,24,0,Final,28453
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,China,86,0,Final,28454
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Colombia,1,0,Final,28455
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Czech Republic / Czechia,19,0,Final,28456
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Denmark,1,0,Final,28457
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Djibouti,1,0,Final,28458
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Egypt,1,0,Final,28459
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Europe,460,0,Final,28460
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Fiji,46,0,Final,28461
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,France,47,0,Final,28462
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Germany,17,0,Final,28463
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Greece,1,0,Final,28464
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Guam,2,0,Final,28465
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Hong Kong (Special Administrative Region),21,0,Final,28466
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,India,103,0,Final,28467
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Indonesia,12,0,Final,28468
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Iran,2,0,Final,28469
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Ireland,40,0,Final,28470
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Italy,10,0,Final,28471
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Japan,43,0,Final,28472
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Jordan,1,0,Final,28473
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Kenya,1,0,Final,28474
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Kiribati,1,0,Final,28475
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Republic of Korea,38,0,Final,28476
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Kuwait,2,0,Final,28477
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Latvia,1,0,Final,28478
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Lebanon,1,0,Final,28479
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Malaysia,13,0,Final,28480
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Maldives,1,0,Final,28481
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Malta,3,0,Final,28482
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Marshall Islands,2,0,Final,28483
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Mexico,7,0,Final,28484
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Mongolia,1,0,Final,28485
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Nauru,1,0,Final,28486
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Netherlands,4,0,Final,28487
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,New Caledonia,1,0,Final,28488
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,New Zealand,3,0,Final,28489
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Nicaragua,1,0,Final,28490
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Nigeria,1,0,Final,28491
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Not Stated,132,0,Final,28492
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Oceania and Antarctica,162,0,Final,28493
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Oman,3,0,Final,28494
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Pakistan,4,0,Final,28495
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Papua New Guinea,3,0,Final,28496
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Peru,6,0,Final,28497
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Philippines,237,0,Final,28498
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Poland,3,0,Final,28499
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Portugal,1,0,Final,28500
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Qatar,8,0,Final,28501
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Reunion,1,0,Final,28502
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Russia,5,0,Final,28503
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Samoa,4,0,Final,28504
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Samoa,1,0,Final,28505
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Saudi Arabia,18,0,Final,28506
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Serbia,2,0,Final,28507
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Singapore,19,0,Final,28508
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Slovakia,1,0,Final,28509
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,South Africa,43,0,Final,28510
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Spain,3,0,Final,28511
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Sri Lanka,10,0,Final,28512
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Sweden,6,0,Final,28513
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Switzerland,8,0,Final,28514
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Taiwan,26,0,Final,28515
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Tanzania,1,0,Final,28516
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Thailand,14,0,Final,28517
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,The Americas,184,0,Final,28518
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Tonga,5,0,Final,28519
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,TOTAL,1674,0,Final,28520
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Turks and Caicos Islands,1,0,Final,28521
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Ukraine,3,0,Final,28522
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,United Arab Emirates,11,0,Final,28523
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,United Kingdom,277,0,Final,28524
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,United States of America,85,0,Final,28525
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Uruguay,4,0,Final,28526
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Uzbekistan,1,0,Final,28527
2014-06,2018-12,Long-term migrant,Arrivals,non-NZ,Work,Viet Nam,2,0,Final,28528
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Africa and the Middle East,70,0,Final,28529
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Asia,194,0,Final,28530
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Australia,1210,0,Final,28531
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Austria,2,0,Final,28532
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Azerbaijan,1,0,Final,28533
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Bahrain,1,0,Final,28534
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Belgium,2,0,Final,28535
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Brunei Darussalam,1,0,Final,28536
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Cambodia,2,0,Final,28537
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Canada,42,0,Final,28538
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Cayman Islands,1,0,Final,28539
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Chile,4,0,Final,28540
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,China,52,0,Final,28541
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Cook Islands,19,0,Final,28542
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Costa Rica,1,0,Final,28543
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Curacao,2,0,Final,28544
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Czech Republic / Czechia,2,0,Final,28545
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Denmark,1,0,Final,28546
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Egypt,3,0,Final,28547
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Europe,259,0,Final,28548
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Falkland Islands,1,0,Final,28549
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Fiji,8,0,Final,28550
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,France,18,0,Final,28551
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,French Polynesia,1,0,Final,28552
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Gaza Strip/Palestine/West Bank,1,0,Final,28553
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Germany,10,0,Final,28554
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Greece,1,0,Final,28555
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Hong Kong (Special Administrative Region),19,0,Final,28556
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,India,8,0,Final,28557
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Indonesia,7,0,Final,28558
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Ireland,6,0,Final,28559
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Israel,1,0,Final,28560
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Italy,1,0,Final,28561
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Japan,11,0,Final,28562
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Jordan,1,0,Final,28563
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Republic of Korea,15,0,Final,28564
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Kuwait,9,0,Final,28565
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Laos,1,0,Final,28566
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Malaysia,2,0,Final,28567
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Malta,1,0,Final,28568
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Marshall Islands,1,0,Final,28569
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Mexico,1,0,Final,28570
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Mongolia,1,0,Final,28571
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Montenegro,1,0,Final,28572
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Mozambique,1,0,Final,28573
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Namibia,1,0,Final,28574
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Netherlands,7,0,Final,28575
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,New Zealand,30,0,Final,28576
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Nigeria,1,0,Final,28577
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Norfolk Island,2,0,Final,28578
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Norway,1,0,Final,28579
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Not Stated,582,0,Final,28580
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Oceania and Antarctica,1322,0,Final,28581
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Pakistan,1,0,Final,28582
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Papua New Guinea,7,0,Final,28583
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Philippines,9,0,Final,28584
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Qatar,9,0,Final,28585
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Russia,1,0,Final,28586
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Samoa,20,0,Final,28587
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Samoa,3,0,Final,28588
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Saudi Arabia,11,0,Final,28589
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Sierra Leone,1,0,Final,28590
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Singapore,31,0,Final,28591
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Solomon Islands,1,0,Final,28592
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,South Africa,14,0,Final,28593
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Spain,1,0,Final,28594
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Sri Lanka,3,0,Final,28595
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Sweden,4,0,Final,28596
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Switzerland,9,0,Final,28597
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Taiwan,17,0,Final,28598
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Tanzania,2,0,Final,28599
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Thailand,11,0,Final,28600
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,The Americas,132,0,Final,28601
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Tokelau,4,0,Final,28602
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Tonga,12,0,Final,28603
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,TOTAL,2559,0,Final,28604
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,14,0,Final,28605
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Kingdom,191,0,Final,28606
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United States of America,80,0,Final,28607
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Vanuatu,4,0,Final,28608
2014-06,2018-12,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Viet Nam,2,0,Final,28609
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Africa and the Middle East,7,0,Final,28610
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Asia,22,0,Final,28611
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Australia,420,0,Final,28612
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Cambodia,1,0,Final,28613
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Canada,5,0,Final,28614
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Cayman Islands,1,0,Final,28615
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,China,1,0,Final,28616
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Egypt,3,0,Final,28617
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Europe,13,0,Final,28618
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,India,3,0,Final,28619
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Indonesia,1,0,Final,28620
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Japan,1,0,Final,28621
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Malaysia,1,0,Final,28622
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Malta,1,0,Final,28623
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Mexico,1,0,Final,28624
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Nepal,4,0,Final,28625
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Netherlands,2,0,Final,28626
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,New Zealand,1,0,Final,28627
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Not Stated,25,0,Final,28628
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Oceania and Antarctica,422,0,Final,28629
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Qatar,1,0,Final,28630
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Samoa,1,0,Final,28631
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Saudi Arabia,1,0,Final,28632
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Singapore,5,0,Final,28633
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Spain,1,0,Final,28634
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Sri Lanka,3,0,Final,28635
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Thailand,1,0,Final,28636
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,The Americas,11,0,Final,28637
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,TOTAL,500,0,Final,28638
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Uganda,1,0,Final,28639
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Arab Emirates,1,0,Final,28640
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Kingdom,9,0,Final,28641
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United States of America,4,0,Final,28642
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Viet Nam,1,0,Final,28643
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Africa and the Middle East,12,0,Final,28644
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Asia,51,0,Final,28645
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Australia,1,0,Final,28646
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Cambodia,1,0,Final,28647
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,China,18,0,Final,28648
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Denmark,2,0,Final,28649
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Europe,13,0,Final,28650
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Fiji,1,0,Final,28651
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Germany,1,0,Final,28652
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Guatemala,1,0,Final,28653
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,India,2,0,Final,28654
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Indonesia,5,0,Final,28655
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Italy,2,0,Final,28656
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Japan,8,0,Final,28657
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Republic of Korea,1,0,Final,28658
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Lebanon,1,0,Final,28659
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Malaysia,4,0,Final,28660
2014-07,2018-12,Long-term migrant,Arrivals,non-NZ,Other,Not Stated,10,0,Final,28661
